date,annee,jour,mois,heure,retours,prets,connexions_postes
2025-02-07,2025,7,2,07:00:00,4,0,0
2025-02-07,2025,7,2,08:00:00,48,0,0
2025-02-07,2025,7,2,09:00:00,252,186,11
2025-02-07,2025,7,2,10:00:00,222,165,23
2025-02-07,2025,7,2,11:00:00,150,130,19
2025-02-07,2025,7,2,12:00:00,206,107,9
2025-02-07,2025,7,2,13:00:00,59,188,14
2025-02-07,2025,7,2,14:00:00,72,96,34
2025-02-07,2025,7,2,15:00:00,79,187,18
2025-02-07,2025,7,2,16:00:00,225,281,20
2025-02-07,2025,7,2,17:00:00,444,378,19
2025-02-07,2025,7,2,18:00:00,41,120,5
2025-02-08,2025,8,2,08:00:00,4,0,0
2025-02-08,2025,8,2,09:00:00,251,227,7
2025-02-08,2025,8,2,10:00:00,285,257,20
2025-02-08,2025,8,2,11:00:00,351,422,26
2025-02-08,2025,8,2,12:00:00,91,142,17
2025-02-08,2025,8,2,13:00:00,175,166,25
2025-02-08,2025,8,2,14:00:00,491,443,33
2025-02-08,2025,8,2,15:00:00,352,390,31
2025-02-08,2025,8,2,16:00:00,254,327,23
2025-02-08,2025,8,2,17:00:00,237,415,20
2025-02-08,2025,8,2,18:00:00,81,277,12
2025-02-08,2025,8,2,19:00:00,3,0,0
2025-02-08,2025,8,2,20:00:00,2,0,0
2025-02-09,2025,9,2,10:00:00,8,0,0
2025-02-09,2025,9,2,11:00:00,16,0,0
2025-02-09,2025,9,2,12:00:00,1,0,0
2025-02-09,2025,9,2,13:00:00,10,0,0
2025-02-09,2025,9,2,14:00:00,34,0,0
2025-02-09,2025,9,2,15:00:00,18,0,0
2025-02-09,2025,9,2,16:00:00,12,0,0
2025-02-09,2025,9,2,17:00:00,27,0,0
2025-02-09,2025,9,2,19:00:00,7,0,0
2025-02-10,2025,10,2,06:00:00,2,0,0
2025-02-10,2025,10,2,08:00:00,4,0,0
2025-02-10,2025,10,2,09:00:00,4,0,0
2025-02-10,2025,10,2,11:00:00,1,0,0
2025-02-10,2025,10,2,14:00:00,6,0,0
2025-02-10,2025,10,2,15:00:00,14,0,0
2025-02-10,2025,10,2,19:00:00,7,0,0
2025-02-11,2025,11,2,07:00:00,3,0,0
2025-02-11,2025,11,2,08:00:00,3,0,0
2025-02-11,2025,11,2,09:00:00,185,74,20
2025-02-11,2025,11,2,10:00:00,151,180,27
2025-02-11,2025,11,2,11:00:00,70,127,19
2025-02-11,2025,11,2,12:00:00,30,76,18
2025-02-11,2025,11,2,13:00:00,155,107,29
2025-02-11,2025,11,2,14:00:00,266,267,40
2025-02-11,2025,11,2,15:00:00,345,344,32
2025-02-11,2025,11,2,16:00:00,201,329,56
2025-02-11,2025,11,2,17:00:00,147,249,25
2025-02-11,2025,11,2,18:00:00,21,0,0
2025-02-11,2025,11,2,19:00:00,3,0,0
2025-02-12,2025,12,2,07:00:00,2,0,0
2025-02-12,2025,12,2,08:00:00,16,0,1
2025-02-12,2025,12,2,09:00:00,68,73,20
2025-02-12,2025,12,2,10:00:00,139,78,16
2025-02-12,2025,12,2,11:00:00,290,170,19
2025-02-12,2025,12,2,12:00:00,127,198,33
2025-02-12,2025,12,2,13:00:00,96,132,26
2025-02-12,2025,12,2,14:00:00,193,214,34
2025-02-12,2025,12,2,15:00:00,157,218,44
2025-02-12,2025,12,2,16:00:00,143,194,29
2025-02-12,2025,12,2,17:00:00,109,296,50
2025-02-12,2025,12,2,18:00:00,61,17,0
2025-02-12,2025,12,2,20:00:00,3,0,0
2025-02-13,2025,13,2,06:00:00,4,0,0
2025-02-13,2025,13,2,09:00:00,26,18,8
2025-02-13,2025,13,2,10:00:00,70,68,35
2025-02-13,2025,13,2,11:00:00,70,77,23
2025-02-13,2025,13,2,12:00:00,112,105,11
2025-02-13,2025,13,2,13:00:00,84,115,43
2025-02-13,2025,13,2,14:00:00,166,179,28
2025-02-13,2025,13,2,15:00:00,138,237,26
2025-02-13,2025,13,2,16:00:00,170,169,42
2025-02-13,2025,13,2,17:00:00,56,257,28
2025-02-13,2025,13,2,18:00:00,17,0,0
2025-02-14,2025,14,2,08:00:00,6,0,0
2025-02-14,2025,14,2,09:00:00,9,14,13
2025-02-14,2025,14,2,10:00:00,42,24,16
2025-02-14,2025,14,2,11:00:00,61,98,22
2025-02-14,2025,14,2,12:00:00,59,35,14
2025-02-14,2025,14,2,13:00:00,73,89,18
2025-02-14,2025,14,2,14:00:00,128,144,27
2025-02-14,2025,14,2,15:00:00,158,101,36
2025-02-14,2025,14,2,16:00:00,155,142,23
2025-02-14,2025,14,2,17:00:00,108,226,28
2025-02-14,2025,14,2,18:00:00,39,2,0
2025-02-14,2025,14,2,22:00:00,3,0,0
2025-02-15,2025,15,2,08:00:00,4,0,0
2025-02-15,2025,15,2,09:00:00,55,18,10
2025-02-15,2025,15,2,10:00:00,211,125,13
2025-02-15,2025,15,2,11:00:00,137,148,17
2025-02-15,2025,15,2,12:00:00,160,159,20
2025-02-15,2025,15,2,13:00:00,109,78,22
2025-02-15,2025,15,2,14:00:00,185,161,35
2025-02-15,2025,15,2,15:00:00,293,320,47
2025-02-15,2025,15,2,16:00:00,252,354,39
2025-02-15,2025,15,2,17:00:00,252,535,21
2025-02-15,2025,15,2,18:00:00,26,14,0
2025-02-15,2025,15,2,19:00:00,10,0,0
2025-02-16,2025,16,2,11:00:00,1,0,0
2025-02-16,2025,16,2,12:00:00,13,0,0
2025-02-16,2025,16,2,14:00:00,8,0,0
2025-02-16,2025,16,2,15:00:00,1,0,0
2025-02-16,2025,16,2,16:00:00,7,0,0
2025-02-16,2025,16,2,17:00:00,1,0,0
2025-02-16,2025,16,2,18:00:00,1,0,0
2025-02-16,2025,16,2,19:00:00,4,0,0
2025-02-16,2025,16,2,21:00:00,21,0,0
2025-02-17,2025,17,2,07:00:00,11,0,0
2025-02-17,2025,17,2,09:00:00,7,0,0
2025-02-17,2025,17,2,11:00:00,22,0,0
2025-02-17,2025,17,2,12:00:00,17,0,0
2025-02-17,2025,17,2,13:00:00,9,0,0
2025-02-17,2025,17,2,14:00:00,17,0,0
2025-02-17,2025,17,2,15:00:00,9,0,0
2025-02-17,2025,17,2,16:00:00,2,0,0
2025-02-17,2025,17,2,17:00:00,4,0,0
2025-02-18,2025,18,2,06:00:00,2,0,0
2025-02-18,2025,18,2,07:00:00,8,0,0
2025-02-18,2025,18,2,08:00:00,7,0,0
2025-02-18,2025,18,2,09:00:00,45,39,19
2025-02-18,2025,18,2,10:00:00,150,145,29
2025-02-18,2025,18,2,11:00:00,156,199,26
2025-02-18,2025,18,2,12:00:00,109,112,35
2025-02-18,2025,18,2,13:00:00,101,263,19
2025-02-18,2025,18,2,14:00:00,265,253,49
2025-02-18,2025,18,2,15:00:00,299,294,53
2025-02-18,2025,18,2,16:00:00,104,215,45
2025-02-18,2025,18,2,17:00:00,188,259,32
2025-02-18,2025,18,2,18:00:00,17,2,0
2025-02-19,2025,19,2,09:00:00,16,13,13
2025-02-19,2025,19,2,10:00:00,67,43,16
2025-02-19,2025,19,2,11:00:00,87,118,16
2025-02-19,2025,19,2,12:00:00,98,105,25
2025-02-19,2025,19,2,13:00:00,187,118,21
2025-02-19,2025,19,2,14:00:00,211,149,34
2025-02-19,2025,19,2,15:00:00,148,171,33
2025-02-19,2025,19,2,16:00:00,195,296,37
2025-02-19,2025,19,2,17:00:00,111,267,32
2025-02-19,2025,19,2,18:00:00,9,20,0
2025-02-20,2025,20,2,08:00:00,14,0,0
2025-02-20,2025,20,2,09:00:00,16,12,10
2025-02-20,2025,20,2,10:00:00,124,80,21
2025-02-20,2025,20,2,11:00:00,123,116,19
2025-02-20,2025,20,2,12:00:00,100,94,20
2025-02-20,2025,20,2,13:00:00,74,130,30
2025-02-20,2025,20,2,14:00:00,122,112,39
2025-02-20,2025,20,2,15:00:00,218,212,35
2025-02-20,2025,20,2,16:00:00,157,254,32
2025-02-20,2025,20,2,17:00:00,228,393,33
2025-02-20,2025,20,2,18:00:00,18,0,0
2025-02-21,2025,21,2,08:00:00,2,0,0
2025-02-21,2025,21,2,09:00:00,17,17,21
2025-02-21,2025,21,2,10:00:00,99,61,20
2025-02-21,2025,21,2,11:00:00,123,170,18
2025-02-21,2025,21,2,12:00:00,95,58,14
2025-02-21,2025,21,2,13:00:00,55,63,19
2025-02-21,2025,21,2,14:00:00,83,104,39
2025-02-21,2025,21,2,15:00:00,125,178,51
2025-02-21,2025,21,2,16:00:00,169,216,31
2025-02-21,2025,21,2,17:00:00,75,191,25
2025-02-21,2025,21,2,18:00:00,25,7,0
2025-02-21,2025,21,2,19:00:00,1,0,0
2025-02-22,2025,22,2,07:00:00,1,0,0
2025-02-22,2025,22,2,08:00:00,4,0,0
2025-02-22,2025,22,2,09:00:00,14,10,14
2025-02-22,2025,22,2,10:00:00,111,117,14
2025-02-22,2025,22,2,11:00:00,137,113,24
2025-02-22,2025,22,2,12:00:00,114,147,27
2025-02-22,2025,22,2,13:00:00,170,92,30
2025-02-22,2025,22,2,14:00:00,196,275,37
2025-02-22,2025,22,2,15:00:00,214,281,40
2025-02-22,2025,22,2,16:00:00,262,342,44
2025-02-22,2025,22,2,17:00:00,163,329,35
2025-02-22,2025,22,2,18:00:00,17,1,0
2025-02-22,2025,22,2,19:00:00,9,0,0
2025-02-22,2025,22,2,22:00:00,19,0,0
2025-02-22,2025,22,2,23:00:00,18,0,0
2025-02-23,2025,23,2,09:00:00,18,0,0
2025-02-23,2025,23,2,10:00:00,5,0,0
2025-02-23,2025,23,2,13:00:00,2,0,0
2025-02-23,2025,23,2,14:00:00,9,0,0
2025-02-23,2025,23,2,15:00:00,1,0,0
2025-02-23,2025,23,2,16:00:00,42,0,0
2025-02-24,2025,24,2,06:00:00,1,0,0
2025-02-24,2025,24,2,07:00:00,3,0,0
2025-02-24,2025,24,2,11:00:00,13,0,0
2025-02-24,2025,24,2,12:00:00,24,0,0
2025-02-24,2025,24,2,13:00:00,39,0,0
2025-02-24,2025,24,2,14:00:00,6,0,0
2025-02-24,2025,24,2,15:00:00,4,0,0
2025-02-24,2025,24,2,16:00:00,7,0,0
2025-02-24,2025,24,2,17:00:00,15,0,0
2025-02-24,2025,24,2,19:00:00,1,0,0
2025-02-25,2025,25,2,07:00:00,2,0,0
2025-02-25,2025,25,2,08:00:00,10,0,0
2025-02-25,2025,25,2,09:00:00,45,14,25
2025-02-25,2025,25,2,10:00:00,97,87,33
2025-02-25,2025,25,2,11:00:00,104,224,10
2025-02-25,2025,25,2,12:00:00,80,84,21
2025-02-25,2025,25,2,13:00:00,159,121,30
2025-02-25,2025,25,2,14:00:00,105,104,39
2025-02-25,2025,25,2,15:00:00,119,111,34
2025-02-25,2025,25,2,16:00:00,107,81,33
2025-02-25,2025,25,2,17:00:00,94,115,43
2025-02-25,2025,25,2,18:00:00,99,131,20
2025-02-26,2025,26,2,07:00:00,1,0,0
2025-02-26,2025,26,2,08:00:00,5,0,0
2025-02-26,2025,26,2,09:00:00,75,17,29
2025-02-26,2025,26,2,10:00:00,150,106,32
2025-02-26,2025,26,2,11:00:00,101,168,27
2025-02-26,2025,26,2,12:00:00,104,138,19
2025-02-26,2025,26,2,13:00:00,147,120,38
2025-02-26,2025,26,2,14:00:00,239,156,49
2025-02-26,2025,26,2,15:00:00,205,261,47
2025-02-26,2025,26,2,16:00:00,303,314,38
2025-02-26,2025,26,2,17:00:00,179,185,24
2025-02-26,2025,26,2,18:00:00,94,145,17
2025-02-26,2025,26,2,19:00:00,0,6,0
2025-02-27,2025,27,2,07:00:00,1,0,0
2025-02-27,2025,27,2,08:00:00,16,0,0
2025-02-27,2025,27,2,09:00:00,4,0,0
2025-02-27,2025,27,2,10:00:00,3,0,0
2025-02-27,2025,27,2,11:00:00,23,0,0
2025-02-27,2025,27,2,12:00:00,21,0,0
2025-02-27,2025,27,2,13:00:00,20,0,0
2025-02-27,2025,27,2,14:00:00,6,0,0
2025-02-27,2025,27,2,15:00:00,7,0,0
2025-02-27,2025,27,2,16:00:00,13,0,0
2025-02-27,2025,27,2,17:00:00,19,0,0
2025-02-27,2025,27,2,20:00:00,15,0,0
2025-02-28,2025,28,2,07:00:00,1,0,0
2025-02-28,2025,28,2,08:00:00,3,0,0
2025-02-28,2025,28,2,09:00:00,15,8,21
2025-02-28,2025,28,2,10:00:00,65,68,14
2025-02-28,2025,28,2,11:00:00,78,120,16
2025-02-28,2025,28,2,12:00:00,83,94,25
2025-02-28,2025,28,2,13:00:00,44,66,24
2025-02-28,2025,28,2,14:00:00,101,88,33
2025-02-28,2025,28,2,15:00:00,66,112,35
2025-02-28,2025,28,2,16:00:00,93,124,30
2025-02-28,2025,28,2,17:00:00,113,125,20
2025-02-28,2025,28,2,18:00:00,57,91,6
2025-02-28,2025,28,2,19:00:00,12,0,0
2025-03-01,2025,1,3,08:00:00,1,0,0
2025-03-01,2025,1,3,09:00:00,38,19,13
2025-03-01,2025,1,3,10:00:00,136,123,16
2025-03-01,2025,1,3,11:00:00,185,230,26
2025-03-01,2025,1,3,12:00:00,188,183,27
2025-03-01,2025,1,3,13:00:00,154,134,34
2025-03-01,2025,1,3,14:00:00,185,179,51
2025-03-01,2025,1,3,15:00:00,215,287,38
2025-03-01,2025,1,3,16:00:00,254,243,37
2025-03-01,2025,1,3,17:00:00,139,282,22
2025-03-01,2025,1,3,18:00:00,106,139,8
2025-03-01,2025,1,3,19:00:00,7,0,0
2025-03-02,2025,2,3,10:00:00,19,0,0
2025-03-02,2025,2,3,11:00:00,32,0,0
2025-03-02,2025,2,3,12:00:00,27,0,0
2025-03-02,2025,2,3,13:00:00,62,3,0
2025-03-02,2025,2,3,14:00:00,220,197,38
2025-03-02,2025,2,3,15:00:00,109,133,25
2025-03-02,2025,2,3,16:00:00,220,154,18
2025-03-02,2025,2,3,17:00:00,163,337,11
2025-03-02,2025,2,3,18:00:00,30,18,1
2025-03-03,2025,3,3,07:00:00,3,0,0
2025-03-03,2025,3,3,08:00:00,2,0,0
2025-03-03,2025,3,3,09:00:00,4,0,0
2025-03-03,2025,3,3,10:00:00,1,0,0
2025-03-03,2025,3,3,11:00:00,1,0,0
2025-03-03,2025,3,3,13:00:00,12,0,0
2025-03-03,2025,3,3,14:00:00,9,0,0
2025-03-03,2025,3,3,15:00:00,4,0,0
2025-03-03,2025,3,3,16:00:00,22,0,0
2025-03-03,2025,3,3,17:00:00,10,0,0
2025-03-03,2025,3,3,18:00:00,2,0,0
2025-03-03,2025,3,3,19:00:00,9,0,0
2025-03-04,2025,4,3,06:00:00,4,0,0
2025-03-04,2025,4,3,07:00:00,1,0,0
2025-03-04,2025,4,3,08:00:00,10,0,0
2025-03-04,2025,4,3,09:00:00,37,9,23
2025-03-04,2025,4,3,10:00:00,102,62,18
2025-03-04,2025,4,3,11:00:00,99,105,17
2025-03-04,2025,4,3,12:00:00,73,114,21
2025-03-04,2025,4,3,13:00:00,65,37,26
2025-03-04,2025,4,3,14:00:00,100,94,26
2025-03-04,2025,4,3,15:00:00,94,58,20
2025-03-04,2025,4,3,16:00:00,72,106,20
2025-03-04,2025,4,3,17:00:00,108,75,18
2025-03-04,2025,4,3,18:00:00,64,44,10
2025-03-04,2025,4,3,19:00:00,6,3,0
2025-03-05,2025,5,3,07:00:00,1,0,0
2025-03-05,2025,5,3,08:00:00,4,0,0
2025-03-05,2025,5,3,09:00:00,46,19,26
2025-03-05,2025,5,3,10:00:00,220,168,34
2025-03-05,2025,5,3,11:00:00,226,221,33
2025-03-05,2025,5,3,12:00:00,98,93,33
2025-03-05,2025,5,3,13:00:00,172,100,32
2025-03-05,2025,5,3,14:00:00,200,237,54
2025-03-05,2025,5,3,15:00:00,178,179,43
2025-03-05,2025,5,3,16:00:00,199,216,44
2025-03-05,2025,5,3,17:00:00,161,131,31
2025-03-05,2025,5,3,18:00:00,27,77,13
2025-03-05,2025,5,3,19:00:00,15,0,0
2025-03-05,2025,5,3,22:00:00,1,0,0
2025-03-06,2025,6,3,00:00:00,14,0,0
2025-03-06,2025,6,3,07:00:00,2,0,0
2025-03-06,2025,6,3,08:00:00,13,0,0
2025-03-06,2025,6,3,09:00:00,52,14,18
2025-03-06,2025,6,3,10:00:00,47,34,28
2025-03-06,2025,6,3,11:00:00,23,60,22
2025-03-06,2025,6,3,12:00:00,76,70,9
2025-03-06,2025,6,3,13:00:00,68,58,24
2025-03-06,2025,6,3,14:00:00,78,77,31
2025-03-06,2025,6,3,15:00:00,104,132,37
2025-03-06,2025,6,3,16:00:00,83,165,20
2025-03-06,2025,6,3,17:00:00,56,37,23
2025-03-06,2025,6,3,18:00:00,39,46,22
2025-03-06,2025,6,3,19:00:00,7,0,0
2025-03-07,2025,7,3,07:00:00,14,0,0
2025-03-07,2025,7,3,08:00:00,13,0,1
2025-03-07,2025,7,3,09:00:00,71,14,21
2025-03-07,2025,7,3,10:00:00,58,40,25
2025-03-07,2025,7,3,11:00:00,40,47,17
2025-03-07,2025,7,3,12:00:00,70,83,32
2025-03-07,2025,7,3,13:00:00,111,86,15
2025-03-07,2025,7,3,14:00:00,106,74,33
2025-03-07,2025,7,3,15:00:00,178,118,42
2025-03-07,2025,7,3,16:00:00,48,46,16
2025-03-07,2025,7,3,17:00:00,87,132,18
2025-03-07,2025,7,3,18:00:00,60,36,9
2025-03-07,2025,7,3,22:00:00,1,0,0
2025-03-08,2025,8,3,08:00:00,1,0,0
2025-03-08,2025,8,3,09:00:00,35,17,11
2025-03-08,2025,8,3,10:00:00,147,180,26
2025-03-08,2025,8,3,11:00:00,196,172,20
2025-03-08,2025,8,3,12:00:00,59,96,22
2025-03-08,2025,8,3,13:00:00,177,139,29
2025-03-08,2025,8,3,14:00:00,346,264,40
2025-03-08,2025,8,3,15:00:00,212,252,55
2025-03-08,2025,8,3,16:00:00,202,145,21
2025-03-08,2025,8,3,17:00:00,99,149,20
2025-03-08,2025,8,3,18:00:00,116,160,8
2025-03-08,2025,8,3,19:00:00,3,0,0
2025-03-08,2025,8,3,20:00:00,1,0,0
2025-03-09,2025,9,3,09:00:00,12,0,0
2025-03-09,2025,9,3,10:00:00,15,0,0
2025-03-09,2025,9,3,11:00:00,8,0,0
2025-03-09,2025,9,3,12:00:00,5,0,0
2025-03-09,2025,9,3,13:00:00,8,0,0
2025-03-09,2025,9,3,14:00:00,262,164,28
2025-03-09,2025,9,3,15:00:00,241,198,25
2025-03-09,2025,9,3,16:00:00,247,294,24
2025-03-09,2025,9,3,17:00:00,87,153,17
2025-03-09,2025,9,3,18:00:00,17,0,0
2025-03-10,2025,10,3,07:00:00,13,0,0
2025-03-10,2025,10,3,08:00:00,14,0,0
2025-03-10,2025,10,3,09:00:00,1,0,0
2025-03-10,2025,10,3,10:00:00,2,0,0
2025-03-10,2025,10,3,12:00:00,7,0,0
2025-03-10,2025,10,3,13:00:00,11,0,0
2025-03-10,2025,10,3,14:00:00,1,0,0
2025-03-10,2025,10,3,15:00:00,1,0,0
2025-03-10,2025,10,3,16:00:00,13,0,0
2025-03-10,2025,10,3,17:00:00,3,0,0
2025-03-10,2025,10,3,18:00:00,3,0,0
2025-03-11,2025,11,3,06:00:00,10,0,0
2025-03-11,2025,11,3,08:00:00,1,0,0
2025-03-11,2025,11,3,09:00:00,65,9,27
2025-03-11,2025,11,3,10:00:00,122,96,28
2025-03-11,2025,11,3,11:00:00,92,99,22
2025-03-11,2025,11,3,12:00:00,42,109,25
2025-03-11,2025,11,3,13:00:00,106,54,34
2025-03-11,2025,11,3,14:00:00,130,125,28
2025-03-11,2025,11,3,15:00:00,110,130,36
2025-03-11,2025,11,3,16:00:00,97,92,27
2025-03-11,2025,11,3,17:00:00,34,55,23
2025-03-11,2025,11,3,18:00:00,32,55,11
2025-03-11,2025,11,3,20:00:00,4,0,0
2025-03-12,2025,12,3,07:00:00,6,0,0
2025-03-12,2025,12,3,08:00:00,16,0,1
2025-03-12,2025,12,3,09:00:00,39,40,21
2025-03-12,2025,12,3,10:00:00,248,138,21
2025-03-12,2025,12,3,11:00:00,277,243,30
2025-03-12,2025,12,3,12:00:00,171,137,26
2025-03-12,2025,12,3,13:00:00,152,206,35
2025-03-12,2025,12,3,14:00:00,222,264,46
2025-03-12,2025,12,3,15:00:00,264,267,31
2025-03-12,2025,12,3,16:00:00,252,268,52
2025-03-12,2025,12,3,17:00:00,108,171,25
2025-03-12,2025,12,3,18:00:00,35,59,13
2025-03-12,2025,12,3,20:00:00,10,0,0
2025-03-13,2025,13,3,07:00:00,6,0,0
2025-03-13,2025,13,3,08:00:00,7,0,1
2025-03-13,2025,13,3,09:00:00,100,60,17
2025-03-13,2025,13,3,10:00:00,57,64,29
2025-03-13,2025,13,3,11:00:00,85,68,26
2025-03-13,2025,13,3,12:00:00,67,58,21
2025-03-13,2025,13,3,13:00:00,103,91,32
2025-03-13,2025,13,3,14:00:00,101,75,24
2025-03-13,2025,13,3,15:00:00,81,66,30
2025-03-13,2025,13,3,16:00:00,69,63,16
2025-03-13,2025,13,3,17:00:00,39,51,32
2025-03-13,2025,13,3,18:00:00,30,50,10
2025-03-13,2025,13,3,19:00:00,16,0,0
2025-03-14,2025,14,3,05:00:00,2,0,0
2025-03-14,2025,14,3,08:00:00,7,0,0
2025-03-14,2025,14,3,09:00:00,48,16,14
2025-03-14,2025,14,3,10:00:00,97,93,20
2025-03-14,2025,14,3,11:00:00,87,102,13
2025-03-14,2025,14,3,12:00:00,59,23,34
2025-03-14,2025,14,3,13:00:00,68,87,36
2025-03-14,2025,14,3,14:00:00,139,111,27
2025-03-14,2025,14,3,15:00:00,76,101,27
2025-03-14,2025,14,3,16:00:00,55,84,31
2025-03-14,2025,14,3,17:00:00,92,54,24
2025-03-14,2025,14,3,18:00:00,27,27,14
2025-03-15,2025,15,3,08:00:00,3,0,0
2025-03-15,2025,15,3,09:00:00,57,15,16
2025-03-15,2025,15,3,10:00:00,145,122,40
2025-03-15,2025,15,3,11:00:00,163,217,36
2025-03-15,2025,15,3,12:00:00,147,142,84
2025-03-15,2025,15,3,13:00:00,61,104,40
2025-03-15,2025,15,3,14:00:00,248,199,54
2025-03-15,2025,15,3,15:00:00,202,255,74
2025-03-15,2025,15,3,16:00:00,396,522,66
2025-03-15,2025,15,3,17:00:00,200,246,36
2025-03-15,2025,15,3,18:00:00,124,217,24
2025-03-15,2025,15,3,19:00:00,10,0,0
2025-03-16,2025,16,3,10:00:00,9,0,0
2025-03-16,2025,16,3,11:00:00,23,0,0
2025-03-16,2025,16,3,13:00:00,1,0,0
2025-03-16,2025,16,3,14:00:00,193,169,56
2025-03-16,2025,16,3,15:00:00,182,169,68
2025-03-16,2025,16,3,16:00:00,197,264,44
2025-03-16,2025,16,3,17:00:00,154,300,34
2025-03-16,2025,16,3,18:00:00,24,4,0
2025-03-16,2025,16,3,19:00:00,5,0,0
2025-03-16,2025,16,3,20:00:00,5,0,0
2025-03-17,2025,17,3,06:00:00,3,0,0
2025-03-17,2025,17,3,07:00:00,1,0,0
2025-03-17,2025,17,3,08:00:00,8,0,0
2025-03-17,2025,17,3,09:00:00,3,0,0
2025-03-17,2025,17,3,10:00:00,2,0,0
2025-03-17,2025,17,3,11:00:00,2,0,0
2025-03-17,2025,17,3,12:00:00,1,0,0
2025-03-17,2025,17,3,13:00:00,20,0,0
2025-03-17,2025,17,3,14:00:00,9,0,0
2025-03-17,2025,17,3,15:00:00,7,0,0
2025-03-17,2025,17,3,16:00:00,5,0,0
2025-03-17,2025,17,3,17:00:00,4,0,0
2025-03-18,2025,18,3,07:00:00,1,0,0
2025-03-18,2025,18,3,08:00:00,7,0,0
2025-03-18,2025,18,3,09:00:00,53,21,34
2025-03-18,2025,18,3,10:00:00,87,56,52
2025-03-18,2025,18,3,11:00:00,65,100,42
2025-03-18,2025,18,3,12:00:00,113,96,34
2025-03-18,2025,18,3,13:00:00,123,83,46
2025-03-18,2025,18,3,14:00:00,69,106,72
2025-03-18,2025,18,3,15:00:00,80,72,50
2025-03-18,2025,18,3,16:00:00,77,48,52
2025-03-18,2025,18,3,17:00:00,88,68,98
2025-03-18,2025,18,3,18:00:00,59,94,18
2025-03-18,2025,18,3,19:00:00,3,0,0
2025-03-18,2025,18,3,20:00:00,1,0,0
2025-03-19,2025,19,3,08:00:00,9,0,0
2025-03-19,2025,19,3,09:00:00,63,0,26
2025-03-19,2025,19,3,10:00:00,175,0,78
2025-03-19,2025,19,3,11:00:00,161,0,56
2025-03-19,2025,19,3,12:00:00,116,0,76
2025-03-19,2025,19,3,13:00:00,129,0,52
2025-03-19,2025,19,3,14:00:00,222,0,108
2025-03-19,2025,19,3,15:00:00,175,0,102
2025-03-19,2025,19,3,16:00:00,185,0,58
2025-03-19,2025,19,3,17:00:00,124,0,58
2025-03-19,2025,19,3,18:00:00,71,0,22
2025-03-20,2025,20,3,08:00:00,0,0,1
2025-03-20,2025,20,3,09:00:00,50,12,18
2025-03-20,2025,20,3,10:00:00,62,78,17
2025-03-20,2025,20,3,11:00:00,26,82,18
2025-03-20,2025,20,3,12:00:00,45,38,21
2025-03-20,2025,20,3,13:00:00,71,39,29
2025-03-20,2025,20,3,14:00:00,49,52,31
2025-03-20,2025,20,3,15:00:00,61,73,22
2025-03-20,2025,20,3,16:00:00,58,41,18
2025-03-20,2025,20,3,17:00:00,44,53,21
2025-03-20,2025,20,3,18:00:00,82,91,9
2025-03-20,2025,20,3,19:00:00,12,0,0
2025-03-21,2025,21,3,06:00:00,5,0,0
2025-03-21,2025,21,3,07:00:00,2,0,0
2025-03-21,2025,21,3,08:00:00,15,0,0
2025-03-21,2025,21,3,09:00:00,68,10,17
2025-03-21,2025,21,3,10:00:00,95,82,23
2025-03-21,2025,21,3,11:00:00,63,80,11
2025-03-21,2025,21,3,12:00:00,43,92,12
2025-03-21,2025,21,3,13:00:00,37,75,28
2025-03-21,2025,21,3,14:00:00,39,66,37
2025-03-21,2025,21,3,15:00:00,92,80,31
2025-03-21,2025,21,3,16:00:00,55,91,13
2025-03-21,2025,21,3,17:00:00,111,114,10
2025-03-21,2025,21,3,18:00:00,15,0,0
2025-03-21,2025,21,3,19:00:00,2,0,0
2025-03-22,2025,22,3,08:00:00,4,0,1
2025-03-22,2025,22,3,09:00:00,54,28,13
2025-03-22,2025,22,3,10:00:00,168,124,17
2025-03-22,2025,22,3,11:00:00,202,284,16
2025-03-22,2025,22,3,12:00:00,107,142,22
2025-03-22,2025,22,3,13:00:00,169,138,38
2025-03-22,2025,22,3,14:00:00,322,270,46
2025-03-22,2025,22,3,15:00:00,232,212,31
2025-03-22,2025,22,3,16:00:00,247,275,21
2025-03-22,2025,22,3,17:00:00,299,309,26
2025-03-22,2025,22,3,18:00:00,94,196,14
2025-03-22,2025,22,3,19:00:00,0,1,0
2025-03-23,2025,23,3,08:00:00,5,0,0
2025-03-23,2025,23,3,09:00:00,1,0,0
2025-03-23,2025,23,3,11:00:00,4,0,0
2025-03-23,2025,23,3,12:00:00,24,0,0
2025-03-23,2025,23,3,13:00:00,11,0,0
2025-03-23,2025,23,3,14:00:00,192,160,27
2025-03-23,2025,23,3,15:00:00,342,337,19
2025-03-23,2025,23,3,16:00:00,163,347,32
2025-03-23,2025,23,3,17:00:00,147,254,21
2025-03-23,2025,23,3,18:00:00,6,2,0
2025-03-23,2025,23,3,19:00:00,13,0,0
2025-03-23,2025,23,3,20:00:00,1,0,0
2025-03-24,2025,24,3,07:00:00,2,0,0
2025-03-24,2025,24,3,09:00:00,10,0,0
2025-03-24,2025,24,3,10:00:00,1,0,0
2025-03-24,2025,24,3,11:00:00,19,0,0
2025-03-24,2025,24,3,12:00:00,6,0,0
2025-03-24,2025,24,3,13:00:00,11,0,0
2025-03-24,2025,24,3,14:00:00,4,0,0
2025-03-24,2025,24,3,15:00:00,19,0,0
